当地时间 北京	T	Po	P	Pa	U
02.04.2019 05:00	4.5	760.6	767.0	-2.4	49
02.04.2019 02:00	5.8	763.0	766.0	3.4	35
01.04.2019 23:00	10.1	759.6	765.9	-2.7	25
01.04.2019 20:00	13.1	762.3	765.3	3.5	15
01.04.2019 17:00	16.2	758.8	764.9	-4.9	11
01.04.2019 14:00	15.6	763.7	766.7	0.8	11
01.04.2019 11:00	13.2	762.9	769.1	-3.7	13
01.04.2019 08:00	9.4	766.6	769.6	4.6	21
01.04.2019 05:00	2.0	762.0	768.5	-3.0	38
01.04.2019 02:00	4.1	765.0	768.0	3.9	31
31.03.2019 23:00	12.8	761.1	767.3	-1.7	12
31.03.2019 20:00	13.4	762.8	765.8	4.4	19
31.03.2019 17:00	15.0	758.4	764.5	-4.0	12
31.03.2019 14:00	14.0	762.4	765.4	0.3	11
31.03.2019 11:00	12.0	762.1	768.3	-4.5	12
31.03.2019 08:00	7.0	766.6	769.6	4.1	22
31.03.2019 05:00	2.6	762.5	769.0	-3.7	32
31.03.2019 02:00	0.8	766.2	769.3	3.9	39
30.03.2019 23:00	6.0	762.3	768.7	-2.2	23
30.03.2019 20:00	8.1	764.5	767.5	4.6	17
30.03.2019 17:00	10.1	759.9	766.2	-3.1	13
30.03.2019 14:00	9.9	763.0	766.0	2.3	12
30.03.2019 11:00	7.2	760.7	767.0	-2.7	18
30.03.2019 08:00	5.6	763.4	766.4	5.0	24
30.03.2019 05:00	4.5	758.4	764.8	-2.5	25
30.03.2019 02:00	5.6	760.9	763.9	3.3	20
29.03.2019 23:00	7.0	757.6	763.9	-2.1	18
29.03.2019 20:00	9.3	759.7	762.7	6.4	19
29.03.2019 17:00	13.5	753.3	759.4	-2.9	13
29.03.2019 14:00	13.0	756.2	759.2	1.7	21
29.03.2019 11:00	9.6	754.5	760.7	-3.4	24
29.03.2019 08:00	4.6	757.9	760.9	3.4	31
29.03.2019 05:00	2.4	754.5	760.9	-4.5	38
29.03.2019 02:00	3.5	759.0	762.0	2.4	31
28.03.2019 23:00	4.4	756.6	763.0	-3.5	29
28.03.2019 20:00	7.6	760.1	763.1	4.1	25
28.03.2019 17:00	9.7	756.0	762.2	-4.6	22
28.03.2019 14:00	8.6	760.6	763.6	1.3	24
28.03.2019 11:00	8.0	759.3	765.6	-3.6	23
28.03.2019 08:00	6.9	762.9	765.9	3.6	39
28.03.2019 05:00	6.9	759.3	765.6	-3.3	49
28.03.2019 02:00	7.4	762.6	765.5	3.3	40
27.03.2019 23:00	9.0	759.3	765.6	-1.5	29
27.03.2019 20:00	11.1	760.8	763.8	8.1	23
27.03.2019 17:00	16.6	752.7	758.8	-2.8	30
27.03.2019 14:00	21.9	755.5	758.5	1.5	10
27.03.2019 11:00	19.3	754.0	760.0	-3.2	18
27.03.2019 08:00	9.3	757.2	760.1	4.4	54
27.03.2019 05:00	4.9	752.8	759.1	-3.3	67
27.03.2019 02:00	6.7	756.1	759.1	2.9	61
26.03.2019 23:00	10.6	753.2	759.4	-2.6	47
26.03.2019 20:00	14.0	755.8	758.7	3.8	40
26.03.2019 17:00	17.5	752.0	758.0	-4.6	25
26.03.2019 14:00	17.0	756.6	759.5	0.8	23
26.03.2019 11:00	13.4	755.8	762.0	-3.4	24
26.03.2019 08:00	9.8	759.2	762.1	4.2	26
26.03.2019 05:00	10.1	755.0	761.2	-2.9	23
26.03.2019 02:00	8.2	757.9	760.9	3.2	24
25.03.2019 23:00	12.3	754.7	760.9	-1.3	15
25.03.2019 20:00	14.7	756.0	758.9	4.9	13
25.03.2019 17:00	22.2	751.1	757.0	-3.2	5
25.03.2019 14:00	22.3	754.3	757.2	1.2	5
25.03.2019 11:00	19.4	753.1	759.1	-2.7	7
25.03.2019 08:00	11.8	755.8	758.7	4.6	27
25.03.2019 05:00	3.7	751.2	757.5	-3.4	50
25.03.2019 02:00	5.9	754.6	757.6	2.9	42
24.03.2019 23:00	11.8	751.7	757.9	-2.3	25
24.03.2019 20:00	15.2	754.0	756.9	3.9	15
24.03.2019 17:00	19.4	750.1	756.1	-4.9	11
24.03.2019 14:00	18.9	755.0	757.9	-0.2	11
24.03.2019 11:00	12.0	755.2	761.4	-5.1	17
24.03.2019 08:00	5.0	760.3	763.3	2.9	33
24.03.2019 05:00	2.9	757.4	763.8	-4.8	37
24.03.2019 02:00	5.6	762.2	765.2	1.8	27
23.03.2019 23:00	6.7	760.4	766.7	-4.2	19
23.03.2019 20:00	8.1	764.6	767.6	3.1	18
23.03.2019 17:00	11.5	761.5	767.7	-5.8	9
23.03.2019 14:00	10.6	767.3	770.3	0.2	9
23.03.2019 11:00	7.7	767.1	773.5	-3.8	13
23.03.2019 08:00	5.1	770.9	773.9	4.6	19
23.03.2019 05:00	3.9	766.3	772.8	-2.5	20
23.03.2019 02:00	5.2	768.8	771.8	5.3	17
22.03.2019 23:00	7.7	763.5	769.8	-0.2	24
22.03.2019 20:00	11.3	763.7	766.7	5.0	18
22.03.2019 17:00	13.4	758.7	764.9	-4.1	10
22.03.2019 14:00	13.1	762.8	765.8	0.8	10
22.03.2019 11:00	10.6	762.0	768.3	-4.3	13
22.03.2019 08:00	6.9	766.3	769.3	4.1	28
22.03.2019 05:00	0.5	762.2	768.7	-3.9	51
22.03.2019 02:00	1.9	766.1	769.1	3.4	38
21.03.2019 23:00	7.0	762.7	769.0	-1.8	20
21.03.2019 20:00	9.1	764.5	767.5	4.9	15
21.03.2019 17:00	12.2	759.6	765.8	-3.7	11
21.03.2019 14:00	10.9	763.3	766.3	1.8	14
21.03.2019 11:00	8.5	761.5	767.8	-1.6	14
21.03.2019 08:00	5.1	763.1	766.1	5.2	21
21.03.2019 05:00	5.5	757.9	764.2	-1.2	25
21.03.2019 02:00	8.3	759.1	762.0	6.2	28
20.03.2019 23:00	11.5	752.9	759.1	0.1	22
20.03.2019 20:00	14.3	752.8	755.7	6.5	40
20.03.2019 17:00	13.7	746.3	752.4	-1.8	81
20.03.2019 14:00	19.0	748.1	751.0	2.0	44
20.03.2019 11:00	19.3	746.1	752.1	-3.3	41
20.03.2019 08:00	15.9	749.4	752.2	3.5	50
20.03.2019 05:00	16.3	745.9	751.9	-4.5	51
20.03.2019 02:00	17.1	750.4	753.2	2.1	50
19.03.2019 23:00	18.9	748.3	754.3	-2.7	41
19.03.2019 20:00	21.2	751.0	753.8	4.4	25
19.03.2019 17:00	23.5	746.6	752.5	-4.7	19
19.03.2019 14:00	23.0	751.3	754.2	1.2	25
19.03.2019 11:00	16.7	750.1	756.1	-3.6	42
19.03.2019 08:00	10.2	753.7	756.6	4.6	61
19.03.2019 05:00	6.0	749.1	755.4	-3.6	71
19.03.2019 02:00	9.9	752.7	755.6	3.4	56
18.03.2019 23:00	14.2	749.3	755.4	-2.9	36
18.03.2019 20:00	14.4	752.2	755.1	3.6	36
18.03.2019 17:00	21.3	748.6	754.5	-4.5	23
18.03.2019 14:00	19.5	753.1	755.9	1.1	27
18.03.2019 11:00	14.8	752.0	758.1	-4.3	34
18.03.2019 08:00	9.9	756.3	759.2	3.3	46
18.03.2019 05:00	8.9	753.0	759.2	-4.6	43
18.03.2019 02:00	11.2	757.6	760.6	1.8	34
17.03.2019 23:00	13.3	755.8	762.0	-3.6	27
17.03.2019 20:00	15.9	759.4	762.4	3.1	21
17.03.2019 17:00	19.2	756.3	762.3	-4.9	17
17.03.2019 14:00	19.3	761.2	764.1	0.0	17
17.03.2019 11:00	14.0	761.2	767.4	-4.1	28
17.03.2019 08:00	6.5	765.3	768.3	4.2	50
17.03.2019 05:00	4.8	761.1	767.5	-3.7	51
17.03.2019 02:00	5.4	764.8	767.8	4.4	41
16.03.2019 23:00	9.8	760.4	766.7	-1.7	27
16.03.2019 20:00	13.8	762.1	765.1	5.4	20
16.03.2019 17:00	18.9	756.7	762.7	-2.9	13
16.03.2019 14:00	18.4	759.6	762.5	1.4	13
16.03.2019 11:00	11.5	758.2	764.4	-3.3	25
16.03.2019 08:00	5.3	761.5	764.5	4.6	37
16.03.2019 05:00	2.7	756.9	763.3	-3.7	46
16.03.2019 02:00	5.2	760.6	763.6	3.3	35
15.03.2019 23:00	7.1	757.3	763.6	-3.6	27
15.03.2019 20:00	10.9	760.9	763.9	2.7	17
15.03.2019 17:00	13.8	758.2	764.4	-5.3	14
15.03.2019 14:00	13.0	763.5	766.5	1.1	13
15.03.2019 11:00	10.1	762.4	768.7	-4.2	15
15.03.2019 08:00	7.1	766.6	769.6	5.1	23
15.03.2019 05:00	8.4	761.5	767.8	-2.4	17
15.03.2019 02:00	10.1	763.9	766.9	3.7	19
14.03.2019 23:00	12.5	760.2	766.4	-2.4	17
14.03.2019 20:00	13.1	762.6	765.6	4.3	15
14.03.2019 17:00	15.5	758.3	764.4	-3.2	9
14.03.2019 14:00	15.8	761.5	764.5	1.2	10
14.03.2019 11:00	13.5	760.3	766.5	-3.4	13
14.03.2019 08:00	8.9	763.7	766.7	3.8	24
14.03.2019 05:00	1.8	759.9	766.3	-3.8	34
14.03.2019 02:00	9.4	763.7	766.6	3.5	16
13.03.2019 23:00	10.5	760.2	766.5	-1.9	15
13.03.2019 20:00	13.3	762.1	765.1	4.7	14
13.03.2019 17:00	15.2	757.4	763.5	-3.8	11
13.03.2019 14:00	15.0	761.2	764.2	0.8	11
13.03.2019 11:00	12.2	760.4	766.6	-3.8	13
13.03.2019 08:00	6.9	764.2	767.2	4.8	19
13.03.2019 05:00	0.5	759.4	765.9	-3.4	31
13.03.2019 02:00	2.2	762.8	765.8	3.7	25
12.03.2019 23:00	8.2	759.1	765.4	-1.8	11
12.03.2019 20:00	9.4	760.9	763.9	4.9	9
12.03.2019 17:00	11.3	756.0	762.2	-3.6	7
12.03.2019 14:00	10.4	759.6	762.6	1.6	8
12.03.2019 11:00	8.9	758.0	764.3	-3.9	9
12.03.2019 08:00	5.3	761.9	764.9	4.1	12
12.03.2019 05:00	2.8	757.8	764.2	-2.7	14
12.03.2019 02:00	5.4	760.5	763.5	3.8	12
11.03.2019 23:00	7.2	756.7	763.0	0.1	20
11.03.2019 20:00	12.4	756.6	759.6	5.6	14
11.03.2019 17:00	15.7	751.0	757.1	-3.8	10
11.03.2019 14:00	15.8	754.8	757.7	1.5	12
11.03.2019 11:00	13.9	753.3	759.4	-3.8	16
11.03.2019 08:00	4.9	757.1	760.1	3.3	79
11.03.2019 05:00	2.8	753.8	760.2	-4.1	85
11.03.2019 02:00	2.0	757.9	760.9	3.3	93
10.03.2019 23:00	5.9	754.6	760.9	-3.6	84
10.03.2019 20:00	7.3	758.2	761.2	3.7	78
10.03.2019 17:00	10.1	754.5	760.7	-3.8	54
10.03.2019 14:00	12.4	758.3	761.3	0.8	38
10.03.2019 11:00	9.6	757.5	763.7	-3.8	52
10.03.2019 08:00	4.5	761.3	764.3	3.9	78
10.03.2019 05:00	2.0	757.4	763.8	-4.1	80
10.03.2019 02:00	4.8	761.5	764.5	3.2	68
09.03.2019 23:00	8.9	758.3	764.6	-2.6	56
09.03.2019 20:00	10.0	760.9	763.9	4.4	41
09.03.2019 17:00	11.6	756.5	762.7	-3.2	29
09.03.2019 14:00	11.3	759.7	762.7	2.3	28
09.03.2019 11:00	10.0	757.4	763.6	-2.8	31
09.03.2019 08:00	6.0	760.2	763.2	4.0	41
09.03.2019 05:00	6.6	756.2	762.5	-4.4	38
09.03.2019 02:00	7.2	760.6	763.6	3.0	34
08.03.2019 23:00	8.9	757.6	763.9	-3.1	27
08.03.2019 20:00	9.6	760.7	763.7	3.6	27
08.03.2019 17:00	12.8	757.1	763.3	-4.4	21
08.03.2019 14:00	13.2	761.5	764.5	1.0	21
08.03.2019 11:00	9.5	760.5	766.8	-3.6	26
08.03.2019 08:00	2.9	764.1	767.1	3.8	39
08.03.2019 05:00	0.3	760.3	766.8	-4.0	45
08.03.2019 02:00	3.2	764.3	767.3	2.9	32
07.03.2019 23:00	5.7	761.4	767.8	-3.4	23
07.03.2019 20:00	8.7	764.8	767.8	3.4	17
07.03.2019 17:00	12.6	761.4	767.6	-4.8	10
07.03.2019 14:00	12.0	766.2	769.2	0.5	9
07.03.2019 11:00	9.6	765.7	772.0	-3.9	14
07.03.2019 08:00	3.6	769.6	772.7	3.9	27
07.03.2019 05:00	-2.8	765.7	772.3	-4.1	54
07.03.2019 02:00	-0.4	769.8	772.9	4.0	48
06.03.2019 23:00	3.6	765.8	772.3	-2.9	39
06.03.2019 20:00	4.3	768.7	771.8	4.2	22
06.03.2019 17:00	9.5	764.5	770.8	-3.2	12
06.03.2019 14:00	9.9	767.7	770.7	3.1	11
06.03.2019 11:00	8.6	764.6	770.9	-2.3	17
06.03.2019 08:00	7.4	766.9	769.9	5.4	25
06.03.2019 05:00	8.6	761.5	767.8	-2.7	23
06.03.2019 02:00	9.7	764.2	767.1	4.0	18
05.03.2019 23:00	10.8	760.2	766.4	-1.7	18
05.03.2019 20:00	13.0	761.9	764.9	5.7	16
05.03.2019 17:00	16.5	756.2	762.3	-3.1	9
05.03.2019 14:00	16.7	759.3	762.2	1.7	9
05.03.2019 11:00	15.4	757.6	763.7	-3.1	13
05.03.2019 08:00	6.0	760.7	763.7	4.7	77
05.03.2019 05:00	5.6	756.0	762.3	-3.2	76
05.03.2019 02:00	7.9	759.2	762.1	3.4	65
04.03.2019 23:00	11.5	755.8	762.0	-2.8	38
04.03.2019 20:00	11.3	758.6	761.6	4.2	29
04.03.2019 17:00	16.6	754.4	760.5	-3.2	11
04.03.2019 14:00	16.8	757.6	760.5	1.9	10
04.03.2019 11:00	13.7	755.7	761.8	-2.8	16
04.03.2019 08:00	4.0	758.5	761.5	4.6	64
04.03.2019 05:00	1.1	753.9	760.3	-2.9	76
04.03.2019 02:00	3.3	756.8	759.8	3.6	69
03.03.2019 23:00	6.1	753.2	759.5	-2.7	59
03.03.2019 20:00	9.5	755.9	758.9	4.1	47
03.03.2019 17:00	13.4	751.8	757.9	-3.8	34
03.03.2019 14:00	13.6	755.6	758.5	1.3	36
03.03.2019 11:00	10.0	754.3	760.5	-3.3	40
03.03.2019 08:00	3.2	757.6	760.6	3.9	66
03.03.2019 05:00	2.9	753.7	760.1	-4.4	62
03.03.2019 02:00	5.9	758.1	761.0	2.6	48
02.03.2019 23:00	8.9	755.5	761.7	-3.3	37
02.03.2019 20:00	10.9	758.8	761.8	3.7	30
02.03.2019 17:00	14.6	755.1	761.2	-3.9	21
02.03.2019 14:00	15.4	759.0	762.0	0.7	20
02.03.2019 11:00	10.2	758.3	764.5	-3.7	46
02.03.2019 08:00	1.5	762.0	765.0	4.1	80
02.03.2019 05:00	0.9	757.9	764.4	-4.6	80
02.03.2019 02:00	3.8	762.5	765.5	2.8	68
01.03.2019 23:00	7.4	759.7	766.0	-3.6	54
01.03.2019 20:00	9.7	763.3	766.3	3.8	46
01.03.2019 17:00	13.4	759.5	765.7	-4.1	28
01.03.2019 14:00	13.6	763.6	766.6	1.6	26
01.03.2019 11:00	10.2	762.0	768.3	-3.1	24
01.03.2019 08:00	2.8	765.1	768.1	4.7	49
01.03.2019 05:00	1.5	760.4	766.9	-3.1	65
01.03.2019 02:00	1.6	763.5	766.5	3.6	67
28.02.2019 23:00	5.9	759.9	766.3	-2.2	54
28.02.2019 20:00	9.1	762.1	765.1	4.6	41
28.02.2019 17:00	12.9	757.5	763.7	-3.9	24
28.02.2019 14:00	13.5	761.4	764.4	2.2	21
28.02.2019 11:00	9.8	759.2	765.5	-3.8	25
28.02.2019 08:00	1.1	763.0	766.0	4.0	53
28.02.2019 05:00	-1.8	759.0	765.5	-3.8	65
28.02.2019 02:00	-0.2	762.8	765.8	3.6	56
27.02.2019 23:00	4.6	759.2	765.6	-3.2	41
27.02.2019 20:00	7.5	762.4	765.4	4.3	32
27.02.2019 17:00	10.9	758.1	764.3	-4.2	28
27.02.2019 14:00	11.3	762.3	765.3	1.1	30
27.02.2019 11:00	7.9	761.2	767.5	-4.1	40
27.02.2019 08:00	-0.7	765.3	768.4	3.7	61
27.02.2019 05:00	-1.0	761.6	768.1	-4.2	64
27.02.2019 02:00	3.5	765.8	768.9	2.7	55
26.02.2019 23:00	4.4	763.1	769.5	-3.2	54
26.02.2019 20:00	6.2	766.3	769.3	3.8	30
26.02.2019 17:00	7.3	762.5	768.8	-4.0	37
26.02.2019 14:00	7.7	766.5	769.6	1.7	22
26.02.2019 11:00	5.6	764.8	771.2	-3.1	25
26.02.2019 08:00	2.4	767.9	771.0	4.4	35
26.02.2019 05:00	0.6	763.5	770.0	-4.1	44
26.02.2019 02:00	0.8	767.6	770.7	3.6	39
25.02.2019 23:00	2.3	764.0	770.5	-2.3	30
25.02.2019 20:00	6.6	766.3	769.3	3.9	22
25.02.2019 17:00	10.0	762.4	768.7	-3.9	18
25.02.2019 14:00	10.5	766.3	769.3	1.4	17
25.02.2019 11:00	8.5	764.9	771.2	-3.2	19
25.02.2019 08:00	2.2	768.1	771.1	4.8	45
25.02.2019 05:00	1.1	763.3	769.8	-3.5	47
25.02.2019 02:00	1.5	766.8	769.8	4.6	47
24.02.2019 23:00	4.2	762.2	768.6	-2.2	28
24.02.2019 20:00	4.5	764.4	767.5	4.6	26
24.02.2019 17:00	11.8	759.8	766.0	-3.7	13
24.02.2019 14:00	11.7	763.5	766.5	1.2	14
24.02.2019 11:00	9.4	762.3	768.6	-2.8	21
24.02.2019 08:00	1.4	765.1	768.2	4.3	48
24.02.2019 05:00	-1.7	760.8	767.3	-3.5	61
24.02.2019 02:00	-0.3	764.3	767.3	3.0	54
23.02.2019 23:00	3.2	761.3	767.7	-3.3	41
23.02.2019 20:00	7.6	764.6	767.7	3.4	26
23.02.2019 17:00	11.6	761.2	767.4	-4.4	23
23.02.2019 14:00	12.6	765.6	768.6	0.8	19
23.02.2019 11:00	9.2	764.8	771.1	-3.8	27
23.02.2019 08:00	-2.2	768.6	771.7	3.8	71
23.02.2019 05:00	-2.7	764.8	771.4	-3.9	69
23.02.2019 02:00	-0.2	768.7	771.8	3.8	58
22.02.2019 23:00	2.1	764.9	771.4	-2.9	46
22.02.2019 20:00	5.9	767.8	770.8	4.5	33
22.02.2019 17:00	9.9	763.3	769.6	-2.9	18
22.02.2019 14:00	10.7	766.2	769.3	2.6	15
22.02.2019 11:00	7.0	763.6	770.0	-2.7	27
22.02.2019 08:00	-2.6	766.3	769.3	4.3	91
22.02.2019 05:00	-4.0	762.0	768.6	-4.2	89
22.02.2019 02:00	-2.5	766.2	769.3	3.1	83
21.02.2019 23:00	1.1	763.1	769.6	-3.3	70
21.02.2019 20:00	4.3	766.4	769.5	3.4	54
21.02.2019 17:00	8.9	763.0	769.3	-4.3	30
21.02.2019 14:00	9.8	767.3	770.4	1.0	20
21.02.2019 11:00	6.5	766.3	772.7	-3.3	19
21.02.2019 08:00	-4.3	769.6	772.8	3.5	86
21.02.2019 05:00	-6.2	766.1	772.8	-4.3	83
21.02.2019 02:00	-4.3	770.4	773.5	3.8	77
20.02.2019 23:00	-0.5	766.6	773.2	-3.0	62
20.02.2019 20:00	1.9	769.6	772.8	4.6	42
20.02.2019 17:00	6.8	765.0	771.4	-3.5	26
20.02.2019 14:00	7.0	768.5	771.6	2.5	23
20.02.2019 11:00	3.6	766.0	772.5	-3.0	22
20.02.2019 08:00	-1.8	769.0	772.1	4.8	33
20.02.2019 05:00	-4.5	764.2	770.8	-3.1	41
20.02.2019 02:00	-3.0	767.3	770.4	4.5	36
19.02.2019 23:00	0.9	762.8	769.3	-1.9	25
19.02.2019 20:00	-1.0	764.7	767.8	5.1	80
19.02.2019 17:00	2.5	759.6	766.0	-2.3	68
19.02.2019 14:00	3.0	761.9	765.0	2.1	67
19.02.2019 11:00	0.0	759.8	766.3	-3.0	90
19.02.2019 08:00	-0.6	762.8	765.9	4.4	93
19.02.2019 05:00	-0.7	758.4	764.9	-4.3	92
19.02.2019 02:00	0.5	762.7	765.7	3.2	75
18.02.2019 23:00	1.7	759.5	765.9	-3.5	45
18.02.2019 20:00	3.4	763.0	766.1	3.7	26
18.02.2019 17:00	4.8	759.3	765.7	-4.0	23
18.02.2019 14:00	4.3	763.3	766.4	1.0	19
18.02.2019 11:00	2.7	762.3	768.7	-3.1	23
18.02.2019 08:00	-3.1	765.4	768.6	3.8	38
18.02.2019 05:00	-2.7	761.6	768.2	-4.4	32
18.02.2019 02:00	-1.9	766.0	769.0	2.7	30
17.02.2019 23:00	-1.7	763.3	769.9	-3.5	27
17.02.2019 20:00	-0.2	766.8	769.9	3.6	21
17.02.2019 17:00	5.6	763.2	769.6	-4.6	13
17.02.2019 14:00	5.4	767.8	770.9	0.3	12
17.02.2019 11:00	1.4	767.5	774.0	-3.5	16
17.02.2019 08:00	-5.0	771.0	774.1	3.6	31
17.02.2019 05:00	-4.6	767.4	774.1	-4.6	28
17.02.2019 02:00	-2.7	772.0	775.1	3.8	24
16.02.2019 23:00	-1.4	768.2	774.8	-2.6	21
16.02.2019 20:00	-0.2	770.8	774.0	4.3	18
16.02.2019 17:00	2.0	766.5	773.0	-4.6	14
16.02.2019 14:00	1.7	771.1	774.2	1.3	10
16.02.2019 11:00	-1.4	769.8	776.4	-3.5	14
16.02.2019 08:00	-5.3	773.3	776.5	4.3	22
16.02.2019 05:00	-6.0	769.0	775.7	-3.3	25
16.02.2019 02:00	-4.1	772.3	775.5	4.2	24
15.02.2019 23:00	-2.9	768.1	774.7	-2.7	24
15.02.2019 20:00	-1.8	770.8	774.0	4.8	24
15.02.2019 17:00	-0.3	766.0	772.5	-3.0	22
15.02.2019 14:00	0.0	769.0	772.1	2.0	19
15.02.2019 11:00	-2.6	767.0	773.6	-3.4	22
15.02.2019 08:00	-5.3	770.4	773.5	5.1	29
15.02.2019 05:00	-5.3	765.3	772.0	-2.8	29
15.02.2019 02:00	-4.3	768.1	771.3	2.6	34
14.02.2019 23:00	-6.2	765.5	772.2	-4.1	85
14.02.2019 20:00	-4.0	769.6	772.7	3.9	81
14.02.2019 17:00	-3.7	765.7	772.3	-4.9	84
14.02.2019 14:00	-3.3	770.6	773.8	0.7	75
14.02.2019 11:00	-2.5	769.9	776.5	-4.6	50
14.02.2019 08:00	-4.6	774.5	777.7	3.2	62
14.02.2019 05:00	-4.7	771.3	778.0	-4.0	57
14.02.2019 02:00	-5.4	775.3	778.4	3.1	52
13.02.2019 23:00	-5.0	772.2	778.9	-3.1	54
13.02.2019 20:00	-3.9	775.3	778.5	4.6	21
13.02.2019 17:00	-1.0	770.7	777.3	-4.4	14
13.02.2019 14:00	-1.2	775.1	778.3	1.0	15
13.02.2019 11:00	-3.2	774.1	780.8	-3.5	23
13.02.2019 08:00	-6.2	777.6	780.8	4.8	44
13.02.2019 05:00	-6.9	772.8	779.6	-3.4	71
13.02.2019 02:00	-5.3	776.2	779.5	3.7	73
12.02.2019 23:00	-5.1	772.5	779.2	-3.0	67
12.02.2019 20:00	-4.2	775.5	778.6	5.0	56
12.02.2019 17:00	-3.2	770.5	777.2	-3.9	51
12.02.2019 14:00	-3.5	774.4	777.6	2.2	59
12.02.2019 11:00	-5.1	772.2	778.9		82
12.02.2019 02:00	-3.2	773.1	776.2	3.9	20
11.02.2019 23:00	-3.7	769.2	775.9	-2.5	25
11.02.2019 20:00	-2.7	771.7	774.9	4.9	25
11.02.2019 17:00	2.4	766.8	773.3	-3.7	14
11.02.2019 14:00	3.1	770.5	773.6	2.0	14
11.02.2019 11:00	-1.8	768.5	775.1	-3.3	23
11.02.2019 08:00	-8.5	771.8	775.0	5.9	44
11.02.2019 05:00	-8.4	765.9	772.6	-4.2	40
11.02.2019 02:00	-8.7	770.1	773.2	2.7	35
10.02.2019 23:00	-7.0	767.4	774.1	-4.0	28
10.02.2019 20:00	-4.5	771.4	774.6	3.9	22
10.02.2019 17:00	-2.2	767.5	774.1	-4.6	19
10.02.2019 14:00	-2.4	772.1	775.3	0.8	16
10.02.2019 11:00	-4.4	771.3	778.0	-3.5	19
10.02.2019 08:00	-8.5	774.8	778.0	4.2	26
10.02.2019 05:00	-9.7	770.6	777.4	-4.2	31
10.02.2019 02:00	-9.3	774.8	778.0	3.3	34
09.02.2019 23:00	-7.8	771.5	778.3	-3.8	30
09.02.2019 20:00	-5.2	775.3	778.5	4.7	23
09.02.2019 17:00	-2.8	770.6	777.3	-4.4	16
09.02.2019 14:00	-3.0	775.0	778.2	2.2	16
09.02.2019 11:00	-4.3	772.8	779.5	-3.8	17
09.02.2019 08:00	-6.9	776.6	779.8	6.0	19
09.02.2019 05:00	-6.9	770.6	777.4	-3.2	18
09.02.2019 02:00	-6.0	773.8	777.0	5.2	18
08.02.2019 23:00	-3.8	768.6	775.3	-1.0	14
08.02.2019 20:00	-5.6	769.6	772.9	5.3	21
08.02.2019 17:00	-1.8	764.3	770.9	-4.4	15
08.02.2019 14:00	-2.0	768.7	771.9	1.1	13
08.02.2019 11:00	-4.5	767.6	774.3	-4.6	13
08.02.2019 08:00	-6.7	772.2	775.4	3.7	21
08.02.2019 05:00	-6.5	768.5	775.2	-4.3	19
08.02.2019 02:00	-6.8	772.8	776.0	2.7	15
07.02.2019 23:00	-6.5	770.1	776.8	-3.3	16
07.02.2019 20:00	-6.1	773.4	776.6	4.1	14
07.02.2019 17:00	-4.8	769.3	776.0	-3.3	12
07.02.2019 14:00	-4.7	772.6	775.8	1.5	9
07.02.2019 11:00	-7.8	771.1	777.9	-3.3	10
07.02.2019 08:00	-10.3	774.4	777.7	4.6	14
07.02.2019 05:00	-9.9	769.8	776.6	-2.8	20
07.02.2019 02:00	-8.1	772.6	775.7	5.9	18
06.02.2019 23:00	-4.0	766.7	773.3	0.3	27
06.02.2019 20:00	-1.6	766.4	769.6	6.4	44
06.02.2019 17:00	-1.5	760.0	766.5	-2.6	33
06.02.2019 14:00	-1.4	762.6	765.7	2.5	34
06.02.2019 11:00	-2.9	760.1	766.7	-2.9	40
06.02.2019 08:00	-3.6	763.0	766.2	5.1	39
06.02.2019 05:00	-3.2	757.9	764.5	-3.0	43
06.02.2019 02:00	-2.9	760.9	764.0	3.5	48
05.02.2019 23:00	-2.6	757.4	763.9	-2.6	50
05.02.2019 20:00	-2.4	760.0	763.1	5.0	51
05.02.2019 17:00	-1.6	755.0	761.5	-4.3	50
05.02.2019 14:00	-0.5	759.3	762.4	1.5	59
05.02.2019 11:00	0.3	757.8	764.3	-3.3	52
05.02.2019 08:00	-5.1	761.1	764.2	4.2	69
05.02.2019 05:00	-5.8	756.9	763.5	-4.0	75
05.02.2019 02:00	-4.3	760.9	764.0	3.2	70
04.02.2019 23:00	-2.7	757.7	764.2	-3.4	64
04.02.2019 20:00	-1.4	761.1	764.2	4.1	59
04.02.2019 17:00	2.5	757.0	763.4	-4.2	43
04.02.2019 14:00	2.7	761.2	764.3	-0.3	46
04.02.2019 11:00	-0.1	761.5	768.0	-4.8	54
04.02.2019 08:00	-5.2	766.3	769.5	3.4	67
04.02.2019 05:00	-5.8	762.9	769.6	-3.9	52
04.02.2019 02:00	-5.3	766.8	769.9	3.4	28
03.02.2019 23:00	-1.1	763.4	769.9	-2.8	19
03.02.2019 20:00	2.9	766.2	769.3	5.8	13
03.02.2019 17:00	5.4	760.4	766.8	-1.5	14
03.02.2019 14:00	7.1	761.9	765.0	1.5	13
03.02.2019 11:00	4.7	760.4	766.8	-2.7	17
03.02.2019 08:00	2.9	763.1	766.2	5.3	20
03.02.2019 05:00	3.2	757.8	764.2	-2.9	17
03.02.2019 02:00	-3.3	760.7	763.8	4.2	89
02.02.2019 23:00	-3.0	756.5	763.0	-1.9	89
02.02.2019 20:00	-1.2	758.4	761.5	5.0	84
02.02.2019 17:00	0.0	753.4	759.8	-2.4	78
02.02.2019 14:00	0.8	755.8	758.9	1.9	71
02.02.2019 11:00	-0.2	753.9	760.3	-3.1	65
